district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
12001,Cape Breton--Canso,30,Port Hood,Coady,Maria Goretti,Green Party,16
12001,Cape Breton--Canso,30,Port Hood,Cuzner,Rodger,Liberal,198
12001,Cape Breton--Canso,30,Port Hood,Rodgers,Adam Daniel,Conservative,55
12001,Cape Breton--Canso,30,Port Hood,Smith,Michelle,NDP-New Democratic Party,17
12001,Cape Breton--Canso,31,Glencoe Station,Coady,Maria Goretti,Green Party,14
12001,Cape Breton--Canso,31,Glencoe Station,Cuzner,Rodger,Liberal,165
12001,Cape Breton--Canso,31,Glencoe Station,Rodgers,Adam Daniel,Conservative,40
12001,Cape Breton--Canso,31,Glencoe Station,Smith,Michelle,NDP-New Democratic Party,10
12001,Cape Breton--Canso,32,Judique,Coady,Maria Goretti,Green Party,11
12001,Cape Breton--Canso,32,Judique,Cuzner,Rodger,Liberal,159
12001,Cape Breton--Canso,32,Judique,Rodgers,Adam Daniel,Conservative,40
12001,Cape Breton--Canso,32,Judique,Smith,Michelle,NDP-New Democratic Party,13
12001,Cape Breton--Canso,33,Blues Mills,Coady,Maria Goretti,Green Party,7
12001,Cape Breton--Canso,33,Blues Mills,Cuzner,Rodger,Liberal,91
12001,Cape Breton--Canso,33,Blues Mills,Rodgers,Adam Daniel,Conservative,35
12001,Cape Breton--Canso,33,Blues Mills,Smith,Michelle,NDP-New Democratic Party,6
12001,Cape Breton--Canso,34,Whycocomagh Reserve,Coady,Maria Goretti,Green Party,4
12001,Cape Breton--Canso,34,Whycocomagh Reserve,Cuzner,Rodger,Liberal,323
12001,Cape Breton--Canso,34,Whycocomagh Reserve,Rodgers,Adam Daniel,Conservative,3
12001,Cape Breton--Canso,34,Whycocomagh Reserve,Smith,Michelle,NDP-New Democratic Party,21
12001,Cape Breton--Canso,35,Orangedale,Coady,Maria Goretti,Green Party,15
12001,Cape Breton--Canso,35,Orangedale,Cuzner,Rodger,Liberal,84
12001,Cape Breton--Canso,35,Orangedale,Rodgers,Adam Daniel,Conservative,17
12001,Cape Breton--Canso,35,Orangedale,Smith,Michelle,NDP-New Democratic Party,8
12001,Cape Breton--Canso,36,Valley Mills,Coady,Maria Goretti,Green Party,5
12001,Cape Breton--Canso,36,Valley Mills,Cuzner,Rodger,Liberal,60
12001,Cape Breton--Canso,36,Valley Mills,Rodgers,Adam Daniel,Conservative,9
12001,Cape Breton--Canso,36,Valley Mills,Smith,Michelle,NDP-New Democratic Party,6
12001,Cape Breton--Canso,37,St. Georges Channel,Coady,Maria Goretti,Green Party,5
12001,Cape Breton--Canso,37,St. Georges Channel,Cuzner,Rodger,Liberal,150
12001,Cape Breton--Canso,37,St. Georges Channel,Rodgers,Adam Daniel,Conservative,41
12001,Cape Breton--Canso,37,St. Georges Channel,Smith,Michelle,NDP-New Democratic Party,13
12001,Cape Breton--Canso,38,Johnstown,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,38,Johnstown,Cuzner,Rodger,Liberal,79
12001,Cape Breton--Canso,38,Johnstown,Rodgers,Adam Daniel,Conservative,20
12001,Cape Breton--Canso,38,Johnstown,Smith,Michelle,NDP-New Democratic Party,9
12001,Cape Breton--Canso,39,Hillside,Coady,Maria Goretti,Green Party,9
12001,Cape Breton--Canso,39,Hillside,Cuzner,Rodger,Liberal,159
12001,Cape Breton--Canso,39,Hillside,Rodgers,Adam Daniel,Conservative,29
12001,Cape Breton--Canso,39,Hillside,Smith,Michelle,NDP-New Democratic Party,16
12001,Cape Breton--Canso,40,Marion Bridge,Coady,Maria Goretti,Green Party,12
12001,Cape Breton--Canso,40,Marion Bridge,Cuzner,Rodger,Liberal,167
12001,Cape Breton--Canso,40,Marion Bridge,Rodgers,Adam Daniel,Conservative,36
12001,Cape Breton--Canso,40,Marion Bridge,Smith,Michelle,NDP-New Democratic Party,16
12001,Cape Breton--Canso,41,Huntington,Coady,Maria Goretti,Green Party,8
12001,Cape Breton--Canso,41,Huntington,Cuzner,Rodger,Liberal,131
12001,Cape Breton--Canso,41,Huntington,Rodgers,Adam Daniel,Conservative,22
12001,Cape Breton--Canso,41,Huntington,Smith,Michelle,NDP-New Democratic Party,16
12001,Cape Breton--Canso,42,Mira Gut,Coady,Maria Goretti,Green Party,13
12001,Cape Breton--Canso,42,Mira Gut,Cuzner,Rodger,Liberal,217
