district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
47001,Battlefords--Lloydminster,34,Lloydminster (Part),Ingram,Larry,Liberal,43
47001,Battlefords--Lloydminster,34,Lloydminster (Part),Ritz,Gerry,Conservative,137
47001,Battlefords--Lloydminster,34,Lloydminster (Part),Tait,Glenn,NDP-New Democratic Party,22
47001,Battlefords--Lloydminster,34,Lloydminster (Part),Tenkink,Mikaela,Green Party,2
47001,Battlefords--Lloydminster,35,Marshall,Anguish,Doug,Independent,4
47001,Battlefords--Lloydminster,35,Marshall,Ingram,Larry,Liberal,49
47001,Battlefords--Lloydminster,35,Marshall,Ritz,Gerry,Conservative,316
47001,Battlefords--Lloydminster,35,Marshall,Tait,Glenn,NDP-New Democratic Party,36
47001,Battlefords--Lloydminster,35,Marshall,Tenkink,Mikaela,Green Party,13
47001,Battlefords--Lloydminster,36,Lashburn,Anguish,Doug,Independent,3
47001,Battlefords--Lloydminster,36,Lashburn,Ingram,Larry,Liberal,27
47001,Battlefords--Lloydminster,36,Lashburn,Ritz,Gerry,Conservative,156
47001,Battlefords--Lloydminster,36,Lashburn,Tait,Glenn,NDP-New Democratic Party,31
47001,Battlefords--Lloydminster,36,Lashburn,Tenkink,Mikaela,Green Party,6
47001,Battlefords--Lloydminster,37,Lashburn,Anguish,Doug,Independent,2
47001,Battlefords--Lloydminster,37,Lashburn,Ingram,Larry,Liberal,28
47001,Battlefords--Lloydminster,37,Lashburn,Ritz,Gerry,Conservative,151
47001,Battlefords--Lloydminster,37,Lashburn,Tait,Glenn,NDP-New Democratic Party,15
47001,Battlefords--Lloydminster,37,Lashburn,Tenkink,Mikaela,Green Party,3
47001,Battlefords--Lloydminster,38,Lashburn,Anguish,Doug,Independent,5
47001,Battlefords--Lloydminster,38,Lashburn,Ingram,Larry,Liberal,21
47001,Battlefords--Lloydminster,38,Lashburn,Ritz,Gerry,Conservative,252
47001,Battlefords--Lloydminster,38,Lashburn,Tait,Glenn,NDP-New Democratic Party,15
47001,Battlefords--Lloydminster,38,Lashburn,Tenkink,Mikaela,Green Party,3
47001,Battlefords--Lloydminster,39,Maidstone,Anguish,Doug,Independent,4
47001,Battlefords--Lloydminster,39,Maidstone,Ingram,Larry,Liberal,25
47001,Battlefords--Lloydminster,39,Maidstone,Ritz,Gerry,Conservative,197
47001,Battlefords--Lloydminster,39,Maidstone,Tait,Glenn,NDP-New Democratic Party,21
47001,Battlefords--Lloydminster,39,Maidstone,Tenkink,Mikaela,Green Party,4
