district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
11001,Cardigan,34,Central Montague,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,35,Lower Montague,Cann,Billy,NDP-New Democratic Party,19
11001,Cardigan,35,Lower Montague,Doyle,Teresa,Green Party,14
11001,Cardigan,35,Lower Montague,MacAulay,Lawrence,Liberal,136
11001,Cardigan,35,Lower Montague,Patkai,Julius,Conservative,22
11001,Cardigan,35,Lower Montague,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,36,Sturgeon,Cann,Billy,NDP-New Democratic Party,31
11001,Cardigan,36,Sturgeon,Doyle,Teresa,Green Party,10
11001,Cardigan,36,Sturgeon,MacAulay,Lawrence,Liberal,164
11001,Cardigan,36,Sturgeon,Patkai,Julius,Conservative,21
11001,Cardigan,36,Sturgeon,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,37,Murray Harbour North,Cann,Billy,NDP-New Democratic Party,19
11001,Cardigan,37,Murray Harbour North,Doyle,Teresa,Green Party,11
11001,Cardigan,37,Murray Harbour North,MacAulay,Lawrence,Liberal,147
11001,Cardigan,37,Murray Harbour North,Patkai,Julius,Conservative,28
11001,Cardigan,37,Murray Harbour North,Squires,Christene,Christian Heritage Party,3
11001,Cardigan,38,Beach Point,Cann,Billy,NDP-New Democratic Party,15
11001,Cardigan,38,Beach Point,Doyle,Teresa,Green Party,14
11001,Cardigan,38,Beach Point,MacAulay,Lawrence,Liberal,152
11001,Cardigan,38,Beach Point,Patkai,Julius,Conservative,37
11001,Cardigan,38,Beach Point,Squires,Christene,Christian Heritage Party,7
11001,Cardigan,39,Murray River South,Cann,Billy,NDP-New Democratic Party,17
11001,Cardigan,39,Murray River South,Doyle,Teresa,Green Party,12
11001,Cardigan,39,Murray River South,MacAulay,Lawrence,Liberal,116
11001,Cardigan,39,Murray River South,Patkai,Julius,Conservative,35
11001,Cardigan,39,Murray River South,Squires,Christene,Christian Heritage Party,5
11001,Cardigan,40,Murray River North,Cann,Billy,NDP-New Democratic Party,12
11001,Cardigan,40,Murray River North,Doyle,Teresa,Green Party,13
11001,Cardigan,40,Murray River North,MacAulay,Lawrence,Liberal,145
11001,Cardigan,40,Murray River North,Patkai,Julius,Conservative,19
11001,Cardigan,40,Murray River North,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,41,Abney,Cann,Billy,NDP-New Democratic Party,19
11001,Cardigan,41,Abney,Doyle,Teresa,Green Party,10
11001,Cardigan,41,Abney,MacAulay,Lawrence,Liberal,120
11001,Cardigan,41,Abney,Patkai,Julius,Conservative,26
11001,Cardigan,41,Abney,Squires,Christene,Christian Heritage Party,12
11001,Cardigan,42,Lewes,Cann,Billy,NDP-New Democratic Party,5
11001,Cardigan,42,Lewes,Doyle,Teresa,Green Party,16
11001,Cardigan,42,Lewes,MacAulay,Lawrence,Liberal,88
11001,Cardigan,42,Lewes,Patkai,Julius,Conservative,24
11001,Cardigan,42,Lewes,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,43,South Montague,Cann,Billy,NDP-New Democratic Party,18
11001,Cardigan,43,South Montague,Doyle,Teresa,Green Party,8
11001,Cardigan,43,South Montague,MacAulay,Lawrence,Liberal,112
11001,Cardigan,43,South Montague,Patkai,Julius,Conservative,19
11001,Cardigan,43,South Montague,Squires,Christene,Christian Heritage Party,3
11001,Cardigan,44,West Montague,Cann,Billy,NDP-New Democratic Party,13
11001,Cardigan,44,West Montague,Doyle,Teresa,Green Party,6
11001,Cardigan,44,West Montague,MacAulay,Lawrence,Liberal,90
11001,Cardigan,44,West Montague,Patkai,Julius,Conservative,20
11001,Cardigan,44,West Montague,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,45,Victoria Cross,Cann,Billy,NDP-New Democratic Party,13
11001,Cardigan,45,Victoria Cross,Doyle,Teresa,Green Party,14
11001,Cardigan,45,Victoria Cross,MacAulay,Lawrence,Liberal,119
11001,Cardigan,45,Victoria Cross,Patkai,Julius,Conservative,26
11001,Cardigan,45,Victoria Cross,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,46,Valleyfield,Cann,Billy,NDP-New Democratic Party,23
11001,Cardigan,46,Valleyfield,Doyle,Teresa,Green Party,5
11001,Cardigan,46,Valleyfield,MacAulay,Lawrence,Liberal,107
11001,Cardigan,46,Valleyfield,Patkai,Julius,Conservative,35
11001,Cardigan,46,Valleyfield,Squires,Christene,Christian Heritage Party,5
11001,Cardigan,47,Hermitage,Cann,Billy,NDP-New Democratic Party,29
11001,Cardigan,47,Hermitage,Doyle,Teresa,Green Party,20
11001,Cardigan,47,Hermitage,MacAulay,Lawrence,Liberal,158
11001,Cardigan,47,Hermitage,Patkai,Julius,Conservative,48
11001,Cardigan,47,Hermitage,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,48,Millview,Cann,Billy,NDP-New Democratic Party,17
11001,Cardigan,48,Millview,Doyle,Teresa,Green Party,7
11001,Cardigan,48,Millview,MacAulay,Lawrence,Liberal,165
11001,Cardigan,48,Millview,Patkai,Julius,Conservative,20
11001,Cardigan,48,Millview,Squires,Christene,Christian Heritage Party,10
11001,Cardigan,49,Hazelbrook,Cann,Billy,NDP-New Democratic Party,19
11001,Cardigan,49,Hazelbrook,Doyle,Teresa,Green Party,14
11001,Cardigan,49,Hazelbrook,MacAulay,Lawrence,Liberal,132
11001,Cardigan,49,Hazelbrook,Patkai,Julius,Conservative,27
11001,Cardigan,49,Hazelbrook,Squires,Christene,Christian Heritage Party,2
11001,Cardigan, 50A,Mount Herbert,Cann,Billy,NDP-New Democratic Party,14
11001,Cardigan, 50A,Mount Herbert,Doyle,Teresa,Green Party,15
11001,Cardigan, 50A,Mount Herbert,MacAulay,Lawrence,Liberal,109
11001,Cardigan, 50A,Mount Herbert,Patkai,Julius,Conservative,24
11001,Cardigan, 50A,Mount Herbert,Squires,Christene,Christian Heritage Party,1
11001,Cardigan, 50B,Mount Herbert,Cann,Billy,NDP-New Democratic Party,11
11001,Cardigan, 50B,Mount Herbert,Doyle,Teresa,Green Party,10
11001,Cardigan, 50B,Mount Herbert,MacAulay,Lawrence,Liberal,119
11001,Cardigan, 50B,Mount Herbert,Patkai,Julius,Conservative,28
11001,Cardigan, 50B,Mount Herbert,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,51,Stratford,Cann,Billy,NDP-New Democratic Party,31
11001,Cardigan,51,Stratford,Doyle,Teresa,Green Party,12
11001,Cardigan,51,Stratford,MacAulay,Lawrence,Liberal,101
11001,Cardigan,51,Stratford,Patkai,Julius,Conservative,15
11001,Cardigan,51,Stratford,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,52,Stratford,Cann,Billy,NDP-New Democratic Party,37
11001,Cardigan,52,Stratford,Doyle,Teresa,Green Party,19
