district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
62001,Nunavut,20,Chesterfield Inlet,Anawak,Jack Iyerak,NDP-New Democratic Party,29
62001,Nunavut,20,Chesterfield Inlet,Rocchi,Spencer,Green Party,3
62001,Nunavut,20,Chesterfield Inlet,Tootoo,Hunter,Liberal,63
62001,Nunavut, 21A,Rankin Inlet,Aglukkaq,Leona,Conservative,39
62001,Nunavut, 21A,Rankin Inlet,Anawak,Jack Iyerak,NDP-New Democratic Party,52
62001,Nunavut, 21A,Rankin Inlet,Rocchi,Spencer,Green Party,5
62001,Nunavut, 21A,Rankin Inlet,Tootoo,Hunter,Liberal,153
62001,Nunavut, 21B,Rankin Inlet,Aglukkaq,Leona,Conservative,43
62001,Nunavut, 21B,Rankin Inlet,Anawak,Jack Iyerak,NDP-New Democratic Party,64
62001,Nunavut, 21B,Rankin Inlet,Rocchi,Spencer,Green Party,2
62001,Nunavut, 21B,Rankin Inlet,Tootoo,Hunter,Liberal,132
62001,Nunavut, 21C,Rankin Inlet,Aglukkaq,Leona,Conservative,46
62001,Nunavut, 21C,Rankin Inlet,Anawak,Jack Iyerak,NDP-New Democratic Party,71
62001,Nunavut, 21C,Rankin Inlet,Rocchi,Spencer,Green Party,3
62001,Nunavut, 21C,Rankin Inlet,Tootoo,Hunter,Liberal,114
62001,Nunavut,22,Coral Harbour,Aglukkaq,Leona,Conservative,164
62001,Nunavut,22,Coral Harbour,Anawak,Jack Iyerak,NDP-New Democratic Party,65
62001,Nunavut,22,Coral Harbour,Rocchi,Spencer,Green Party,5
62001,Nunavut,22,Coral Harbour,Tootoo,Hunter,Liberal,65
62001,Nunavut,23,Whale Cove,Aglukkaq,Leona,Conservative,50
62001,Nunavut,23,Whale Cove,Anawak,Jack Iyerak,NDP-New Democratic Party,35
62001,Nunavut,23,Whale Cove,Rocchi,Spencer,Green Party,0
62001,Nunavut,23,Whale Cove,Tootoo,Hunter,Liberal,52
62001,Nunavut, 24A,Arviat,Aglukkaq,Leona,Conservative,177
62001,Nunavut, 24A,Arviat,Anawak,Jack Iyerak,NDP-New Democratic Party,125
62001,Nunavut, 24A,Arviat,Rocchi,Spencer,Green Party,15
62001,Nunavut, 24A,Arviat,Tootoo,Hunter,Liberal,334
62001,Nunavut, 24B,Arviat,Aglukkaq,Leona,Conservative,0
62001,Nunavut, 24B,Arviat,Anawak,Jack Iyerak,NDP-New Democratic Party,0
62001,Nunavut, 24B,Arviat,Rocchi,Spencer,Green Party,0
62001,Nunavut, 24B,Arviat,Tootoo,Hunter,Liberal,0
62001,Nunavut,25,Sanikiluaq,Aglukkaq,Leona,Conservative,86
62001,Nunavut,25,Sanikiluaq,Anawak,Jack Iyerak,NDP-New Democratic Party,123
62001,Nunavut,25,Sanikiluaq,Rocchi,Spencer,Green Party,6
62001,Nunavut,25,Sanikiluaq,Tootoo,Hunter,Liberal,86
62001,Nunavut,600,Resolute Bay,Aglukkaq,Leona,Conservative,3
62001,Nunavut,600,Resolute Bay,Anawak,Jack Iyerak,NDP-New Democratic Party,1
62001,Nunavut,600,Resolute Bay,Rocchi,Spencer,Green Party,0
62001,Nunavut,600,Resolute Bay,Tootoo,Hunter,Liberal,6
62001,Nunavut,601,Pond Inlet,Aglukkaq,Leona,Conservative,3
62001,Nunavut,601,Pond Inlet,Anawak,Jack Iyerak,NDP-New Democratic Party,13
62001,Nunavut,601,Pond Inlet,Rocchi,Spencer,Green Party,2
62001,Nunavut,601,Pond Inlet,Tootoo,Hunter,Liberal,9
62001,Nunavut,602,Igloolik,Aglukkaq,Leona,Conservative,0
62001,Nunavut,602,Igloolik,Anawak,Jack Iyerak,NDP-New Democratic Party,0
62001,Nunavut,602,Igloolik,Rocchi,Spencer,Green Party,0
62001,Nunavut,602,Igloolik,Tootoo,Hunter,Liberal,0
62001,Nunavut,603,Qikiqtarjuaq,Aglukkaq,Leona,Conservative,2
62001,Nunavut,603,Qikiqtarjuaq,Anawak,Jack Iyerak,NDP-New Democratic Party,0
62001,Nunavut,603,Qikiqtarjuaq,Rocchi,Spencer,Green Party,1
62001,Nunavut,603,Qikiqtarjuaq,Tootoo,Hunter,Liberal,6
62001,Nunavut,604,Pangnirtung,Aglukkaq,Leona,Conservative,5
62001,Nunavut,604,Pangnirtung,Anawak,Jack Iyerak,NDP-New Democratic Party,28
62001,Nunavut,604,Pangnirtung,Rocchi,Spencer,Green Party,0
62001,Nunavut,604,Pangnirtung,Tootoo,Hunter,Liberal,11
62001,Nunavut,605,Iqaluit,Aglukkaq,Leona,Conservative,81
62001,Nunavut,605,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,101
62001,Nunavut,605,Iqaluit,Rocchi,Spencer,Green Party,9
62001,Nunavut,605,Iqaluit,Tootoo,Hunter,Liberal,329
62001,Nunavut,606,Cape Dorset,Aglukkaq,Leona,Conservative,4
